,Unnamed: 0,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_DATECOMPLETED,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_RENTPERSQFT,PROPERTY_RENTPERSQFTALLUNITS,mean_submarket,min_submarket,max_submarket,mean_market,min_market,max_market,Censustract
359,1546,14_6522,14,Las Vegas,20,Spring Valley West,Clark,Martin,,6655 South Fort Apache Road,Las Vegas,NV,89148,36.06767,-115.298036,90,89668,4.12,A,B,2016-09-09 00:00:00,96.7,1788,0.01994022393719053,1.794620154347147,1.728282263731083,1.127732015376167,2.18413277719847,1.624164966464605,0.8977798861480075,4.836184335293003,Census Tract 58.69
360,1547,14_6823,14,Las Vegas,4,Downtown Las Vegas,Clark,"Canvas, The",,1511 South Casino Center Blvd,Las Vegas,NV,89104,36.152776,-115.152399,76,32025,0.8,C,C,2016-10-01 00:00:00,97.4,867,0.02707259953161592,2.05751756440281,2.070942913039187,1.150769230769231,4.836184335293003,1.624164966464605,0.8977798861480075,4.836184335293003,Census Tract 11
361,1552,35_1161679,35,Colorado Springs,17,Pikes Peak Park South/Southborough,El Paso,Woodside Apartment Homes,Woodside,3562 Lenoso Terrace,Colorado Springs,CO,80910,38.802511,-104.761803,72,70920,4.8,B,C,1986-01-01 00:00:00,93.1,1463,0.02062887760857304,1.485279187817259,1.75164627931343,1.485279187817259,1.960872692399904,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 54
362,1557,35_1272884,35,Colorado Springs,20,Cheyenne Mountain/Fort Carson,El Paso,Residence at Stratmoor,,4825 Hobkirks Point,Colorado Springs,CO,80906,38.7616146,-104.7702198,72,84736,12.31,B+,C+,2019-01-01 00:00:00,97.2,1802,0.0212660498489426,1.531155589123867,1.515420179066872,1.145258176825381,1.869846771251368,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 45.01
363,1561,35_18,35,Colorado Springs,10,East Norwood,El Paso,Creekside at Norwood,,7219 Little Timber Grove,Colorado Springs,CO,80923,38.938119,-104.740571,80,75400,4.08,B+,A,2000-01-01 00:00:00,100.0,1299,0.01722811671087533,1.378249336870027,1.745479168793369,1.378249336870027,1.92434868750814,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 47.06
364,1564,35_232,35,Colorado Springs,19,Ivywild/Stratton Meadows/Lower Skyway,El Paso,Albany,,228 North Tejon Street,Colorado Springs,CO,80903,38.8377503,-104.8237546,70,12600,0.19,C-,B-,1985-01-01 00:00:00,98.6,600,0.04761904761904762,3.333333333333333,1.934096211027833,0.9105566218809982,3.333333333333333,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 23
365,1573,35_443,35,Colorado Springs,1,Downtown/Colorado College,El Paso,Cascade Park,,624 North Cascade Avenue,Colorado Springs,CO,80903,38.8431753,-104.8253679,77,55202,2.51,B-,B,1938-01-01 00:00:00,96.1,1375,0.02490851780732582,1.917955871164088,1.626725683329792,1.335495495495495,1.917955871164088,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 16
366,1575,35_475,35,Colorado Springs,19,Ivywild/Stratton Meadows/Lower Skyway,El Paso,Woods,Meadows Pointe,233 East Arvada Street,Colorado Springs,CO,80905,38.81365,-104.82119,72,46890,1.17,C,C+,1965-01-01 00:00:00,97.2,593,0.0126466197483472,0.9105566218809982,1.934096211027833,0.9105566218809982,3.333333333333333,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 29.01
367,1576,35_504,35,Colorado Springs,17,Pikes Peak Park South/Southborough,El Paso,Cottages at Sand Creek,,4046 Mallette Heights,Colorado Springs,CO,80916,38.805515,-104.751318,84,50666,4.76,B+,C+,2020-07-17 00:00:00,95.2,1091,0.02153317806813248,1.808786957723128,1.75164627931343,1.485279187817259,1.960872692399904,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 64
368,1578,35_697569,35,Colorado Springs,8,Parkmoor/Garden Ranch,El Paso,North 49,,4975 El Camino Drive,Colorado Springs,CO,80918,38.903828,-104.769192,79,54130,2.0,B-,B,2019-12-01 00:00:00,92.4,1188,0.02194716423425088,1.733825974505819,1.736706361562028,1.544600938967136,1.931692171213129,1.752693381896736,0.9105566218809982,3.333333333333333,Census Tract 48
369,1582,58_11,58,Albuquerque,4,Albuquerque - University,Bernalillo,University Studio,,222 Maple Street NE,Albuquerque,NM,87106,35.0835385,-106.6293606,77,24640,3.07,C-,B,1966-01-01 00:00:00,94.8,536,0.02175324675324675,1.675,1.499524912792617,1.132183908045977,2.003942876376401,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 49
370,1589,58_163,58,Albuquerque,4,Albuquerque - University,Bernalillo,Nob Hill,"Highland Park, Park Place",4949 Roma Avenue NE,Albuquerque,NM,87108,35.086034,-106.589846,80,69600,2.29,C,B-,1949-01-01 00:00:00,97.5,985,0.01415229885057471,1.132183908045977,1.499524912792617,1.132183908045977,2.003942876376401,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 5.03
371,1591,58_170,58,Albuquerque,9,Albuquerque - Academy,Bernalillo,Briarwood Park,,5021 San Mateo Lane NE,Albuquerque,NM,87109,35.13755,-106.582073,72,28800,1.53,C-,C+,1987-12-01 00:00:00,100.0,589,0.02045138888888889,1.4725,1.370861327160714,0.841945945945946,2.290990508266993,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 37.40
372,1592,58_199,58,Albuquerque,10,Albuquerque - Uptown,Bernalillo,Home @ Uptown,Uptown Vista,5801 Haines Avenue NE,Albuquerque,NM,87110,35.100493,-106.579258,77,45250,1.39,C,B+,1973-01-01 00:00:00,72.7,619,0.01367955801104972,1.053325966850829,1.273840283875259,0.7711273135165452,2.243138849359626,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 4.01
373,1594,58_241,58,Albuquerque,10,Albuquerque - Uptown,Bernalillo,Casa Placida,Ashcraft,7100 Constitution Avenue NE,Albuquerque,NM,87110,35.093622,-106.566542,74,89150,4.4,B-,B,1978-01-01 00:00:00,100.0,929,0.0104206393718452,0.7711273135165452,1.273840283875259,0.7711273135165452,2.243138849359626,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 6.01
374,1595,58_254,58,Albuquerque,10,Albuquerque - Uptown,Bernalillo,Uptown Horizon,"Las Lomas, Warren House",7601 Lomas Blvd NE,Albuquerque,NM,87110,35.0880189,-106.5631028,80,27960,3.14,C-,B,1970-01-01 00:00:00,93.7,644,0.02303290414878398,1.842632331902718,1.273840283875259,0.7711273135165452,2.243138849359626,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 6.01
375,1598,58_39,58,Albuquerque,1,Albuquerque - Central,Bernalillo,Nine - O - Nine,,909 Tijeras Avenue NW,Albuquerque,NM,87102,35.0881031,-106.6575459,77,61060,3.15,B+,B-,1970-01-01 00:00:00,96.1,955,0.01564035375040943,1.204307238781526,1.675031516389845,1.194698323833935,2.121995043370508,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 27
376,1600,58_396944,58,Albuquerque,2,Albuquerque - North Valley,Bernalillo,Fourth Street Flats,North Fourth,4419 4th Street NW,Albuquerque,NM,87122,35.128209,-106.643886,69,46120,1.16,B-,C,2016-12-01 00:00:00,97.1,1098,0.02380745880312229,1.642714657415438,1.501527866901317,1.259765831763037,1.741954073587911,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 32.02
377,1602,58_413,58,Albuquerque,11,Albuquerque - International District,Bernalillo,"French Quarter, The",Bear Creek,1101 Palomas Drive SE,Albuquerque,NM,87108,35.0632997,-106.5831927,84,52908,2.0,C+,B-,1963-01-01 00:00:00,88.1,715,0.01351402434414455,1.135178044908142,1.206828867628512,0.8867487806894271,1.853456378706315,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 9.06
378,1603,58_466,58,Albuquerque,4,Albuquerque - University,Bernalillo,"Commons at Girard, The",,1410 Girard Blvd NE,Albuquerque,NM,87106,35.0989218,-106.6126906,69,24288,1.35,C-,B-,1974-01-01 00:00:00,92.8,641,0.02639163372859025,1.821022727272727,1.499524912792617,1.132183908045977,2.003942876376401,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 3
379,1604,58_502,58,Albuquerque,8,Albuquerque - Paradise Hills,Sandoval,Meadowlark,,4201 Meadowlark Lane SE,Rio Rancho,NM,87124,35.241262,-106.651844,72,59350,4.44,B-,B-,1977-01-01 00:00:00,97.2,1089,0.01834877843302443,1.321112047177759,1.466267868707245,0.9288767123287671,1.916070022124332,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 107.32
380,1605,58_544,58,Albuquerque,8,Albuquerque - Paradise Hills,Sandoval,Sabana Grande,,4250 Sabana Grande Avenue,Rio Rancho,NM,87124,35.2427826,-106.6516506,78,82125,3.39,B,B-,2005-01-01 00:00:00,98.7,978,0.01190867579908676,0.9288767123287671,1.466267868707245,0.9288767123287671,1.916070022124332,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 107.32
381,1606,58_559,58,Albuquerque,12,Albuquerque - Northeast,Bernalillo,"Spain Townhomes, The",Spain,5009 El Corte Miramar NE,Albuquerque,NM,87111,35.1376302,-106.5343085,68,54400,2.75,A-,A-,1985-01-01 00:00:00,100.0,904,0.01661764705882353,1.13,1.501967687568424,0.823529411764706,1.921631013977913,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 37.17
382,1608,58_59,58,Albuquerque,11,Albuquerque - International District,Bernalillo,Continental Arms,,1200 Madeira Drive SE,Albuquerque,NM,87108,35.0616072,-106.584024,84,58240,3.34,C+,B-,1986-01-01 00:00:00,96.4,750,0.01287774725274725,1.081730769230769,1.206828867628512,0.8867487806894271,1.853456378706315,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 9.06
383,1609,58_593,58,Albuquerque,4,Albuquerque - University,Bernalillo,Varsity House/Varsity Studios,,117 Columbia Drive SE,Albuquerque,NM,87106,35.0796835,-106.6173646,76,40550,1.17,C,B,1968-01-01 00:00:00,93.4,661,0.01630086313193588,1.238865598027127,1.499524912792617,1.132183908045977,2.003942876376401,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 17.02
384,1610,58_605,58,Albuquerque,10,Albuquerque - Uptown,Bernalillo,Virginian,,1400 Virginia Street NE,Albuquerque,NM,87110,35.0963915,-106.552249,79,61238,3.41,C+,C+,1971-01-01 00:00:00,100.0,734,0.01198602175120024,0.9468957183448186,1.273840283875259,0.7711273135165452,2.243138849359626,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 1.24
385,1611,58_620,58,Albuquerque,10,Albuquerque - Uptown,Bernalillo,ABQ Elevate,Warren West,1001 Louisiana Blvd NE,Albuquerque,NM,87108,35.0893862,-106.5690187,77,38811,3.14,C,B,1970-01-01 00:00:00,93.5,872,0.0224678570508361,1.73002499291438,1.273840283875259,0.7711273135165452,2.243138849359626,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 6.01
386,1612,58_652,58,Albuquerque,6,Albuquerque - South Valley,Bernalillo,Dynasty West,,6321 Central Avenue NW,Albuquerque,NM,87105,35.0809498,-106.7081458,68,58260,0.72,B,C+,1977-01-01 00:00:00,100.0,708,0.0121524201853759,0.8263645726055613,1.272522111415592,0.8263645726055613,1.836845689870596,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 24.03
387,1614,58_675,58,Albuquerque,8,Albuquerque - Paradise Hills,Bernalillo,City View,La Cima,5350 Justin Drive NW,Albuquerque,NM,87114,35.1936685,-106.696896,85,77050,3.73,B-,B+,1978-01-01 00:00:00,97.6,1019,0.01322517845554834,1.124140168721609,1.466267868707245,0.9288767123287671,1.916070022124332,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 47.56
388,1615,58_699,58,Albuquerque,6,Albuquerque - South Valley,Bernalillo,Pueblito del Paiz,,1712 Isleta Blvd SW,Albuquerque,NM,87105,35.05098,-106.677139,88,77100,3.65,B,B,1980-01-01 00:00:00,100.0,846,0.0109727626459144,0.965603112840467,1.272522111415592,0.8263645726055613,1.836845689870596,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 45.01
389,1619,58_805,58,Albuquerque,19,Los Alamos,Los Alamos,Chapel,,1926 24th Street,Los Alamos,NM,87544,35.8851997,-106.3035198,71,56850,4.06,C+,B-,1947-01-01 00:00:00,97.1,1254,0.02205804749340369,1.566121372031662,1.461787299984417,1.294149414941494,1.566121372031662,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 4
390,1626,58_908,58,Albuquerque,4,Albuquerque - University,Bernalillo,Platinum,,4100 Silver Avenue SE,Albuquerque,NM,87108,35.07792,-106.59868,75,62341,0.89,A-,B-,2015-08-10 00:00:00,94.7,1567,0.02513594584623282,1.885195938467461,1.499524912792617,1.132183908045977,2.003942876376401,1.432814879763184,0.7711273135165452,2.467587615566545,Census Tract 5.04
391,1630,76_104,76,Reno,11,Carson City,Carson City,Mountain View Village,,4729 South Carson Street,Carson City,NV,89701,39.12432,-119.769679,70,56600,3.93,C+,B-,1997-01-01 00:00:00,100.0,866,0.01530035335689046,1.071024734982332,1.734468138242474,1.071024734982332,2.939074504198678,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 8
392,1631,76_107,76,Reno,1,Reno - central,Washoe,Kirman Garden,,444 Kirman Avenue,Reno,NV,89502,39.521647,-119.797619,84,55200,2.0,C+,C,1977-01-01 00:00:00,95.2,971,0.01759057971014493,1.477608695652174,2.058515625334177,1.10126582278481,4.051966974259349,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 7.02
393,1633,76_144,76,Reno,2,Reno - west,Washoe,Riverview,,1077 Riverside Drive,Reno,NV,89503,39.5206093,-119.826367,87,63550,1.76,C,C+,1964-01-01 00:00:00,98.9,1017,0.01600314712824548,1.392273800157356,1.777023262622837,1.310981277386801,2.75,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 12.04
394,1634,76_153,76,Reno,1,Reno - central,Washoe,Roselake,,3050 Lakeside Drive,Reno,NV,89509,39.4950199,-119.807072,80,70880,2.45,C+,C+,1971-01-01 00:00:00,93.8,1170,0.01650677200902935,1.320541760722348,2.058515625334177,1.10126582278481,4.051966974259349,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 10.19
395,1635,76_28,76,Reno,3,Reno - northwest,Washoe,Stardust Terraces,Sierra Crest,1445 Stardust Street,Reno,NV,89503,39.5286874,-119.8356824,84,35120,1.21,C,C+,1977-01-01 00:00:00,100.0,764,0.02175398633257403,1.827334851936218,1.642620923809646,1.294203235944593,2.033605376860298,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 13
396,1636,76_33,76,Reno,3,Reno - northwest,Washoe,Westwood,,401 College Drive,Reno,NV,89503,39.5417448,-119.8207037,89,84300,5.32,B-,B-,1976-01-01 00:00:00,96.6,1339,0.01588374851720047,1.413653618030842,1.642620923809646,1.294203235944593,2.033605376860298,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 25
397,1638,76_411,76,Reno,4,Reno - northeast,Washoe,El Chaparral,,2153 Sutro Street,Reno,NV,89512,39.548207,-119.79924,80,54800,3.3,C+,C+,1986-01-01 00:00:00,97.5,1039,0.01895985401459854,1.516788321167883,1.56709651747681,1.273634453781513,2.133333333333333,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 15.03
398,1641,76_417,76,Reno,10,Incline Village,Washoe,Tahoe Incline,,786 Southwood Blvd,Incline Village,NV,89451,39.2485891,-119.961398,77,61040,3.48,C+,A-,1964-01-01 00:00:00,100.0,1612,0.0264089121887287,2.03348623853211,2.03348623853211,2.03348623853211,2.03348623853211,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 33.06
399,1643,76_454,76,Reno,1,Reno - central,Washoe,Grove Manor,,255 East Grove Street,Reno,NV,89502,39.5012625,-119.795329,80,51200,1.84,C-,C+,1978-01-01 00:00:00,98.8,1090,0.0212890625,1.703125,2.058515625334177,1.10126582278481,4.051966974259349,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 9
400,1646,76_541,76,Reno,2,Reno - west,Washoe,Regina Marie,,1143 Jones Street,Reno,NV,89503,39.522149,-119.827415,72,57200,2.65,C,C+,1960-01-01 00:00:00,100.0,1180,0.02062937062937063,1.485314685314685,1.777023262622837,1.310981277386801,2.75,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 12.04
401,1648,76_548,76,Reno,8,Sparks - south,Washoe,1725 Merchant Street,,1725 Merchant Street,Sparks,NV,89431,39.544097,-119.76551,70,51748,2.85,C+,C+,1987-01-01 00:00:00,100.0,1179,0.02278348921697457,1.59484424518822,1.865769025901652,1.237514654161782,2.941176470588236,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 19.03
402,1649,76_551,76,Reno,11,Carson City,Carson City,Regency,,3401 Airport Road,Carson City,NV,89706,39.18928,-119.735007,78,71604,4.08,B-,C+,2002-01-01 00:00:00,98.7,1050,0.01466398525222055,1.143790849673203,1.734468138242474,1.071024734982332,2.939074504198678,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 9
403,1650,76_562,76,Reno,1,Reno - central,Washoe,La Casa Arms,,500 Linden Street,Reno,NV,89502,39.499443,-119.79043,69,45686,1.28,C,C+,1972-01-01 00:00:00,89.9,1032,0.02258897692947511,1.558639408133783,2.058515625334177,1.10126582278481,4.051966974259349,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 9
404,1651,76_564,76,Reno,3,Reno - northwest,Washoe,Westwood Sierra,,1555 NE Sierra Street,Reno,NV,89503,39.543293,-119.821617,85,78900,4.88,C+,B-,1976-01-01 00:00:00,98.8,1216,0.01541191381495564,1.310012674271229,1.642620923809646,1.294203235944593,2.033605376860298,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 25
405,1652,76_60,76,Reno,11,Carson City,Carson City,Shenandoah Villas,,101 Conestoga Drive,Carson City,NV,89706,39.2038237,-119.7751483,78,70948,5.85,B-,B-,1974-01-01 00:00:00,100.0,1480,0.020860348424198,1.627107177087444,1.734468138242474,1.071024734982332,2.939074504198678,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 4
406,1653,76_72,76,Reno,4,Reno - northeast,Washoe,Wedekind,,2300 Wedekind Road,Reno,NV,89512,39.5496457,-119.7871833,80,55950,2.81,C,B-,1980-01-01 00:00:00,95.0,918,0.01640750670241287,1.31260053619303,1.56709651747681,1.273634453781513,2.133333333333333,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 17.03
407,1655,76_93,76,Reno,4,Reno - northeast,Washoe,Berger,,800 Ralston Street,Reno,NV,89503,39.534356,-119.822199,69,48278,1.72,C+,C+,1986-01-01 00:00:00,100.0,994,0.02058908819752268,1.420647085629065,1.56709651747681,1.273634453781513,2.133333333333333,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 14
408,1656,76_94,76,Reno,11,Carson City,Carson City,Pine Meadows,Menlo Manor,2890 Menlo Drive,Carson City,NV,89701,39.1735306,-119.7359305,72,37440,3.26,C-,C,1977-01-01 00:00:00,98.6,975,0.02604166666666667,1.875,1.734468138242474,1.071024734982332,2.939074504198678,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 10.01
409,1657,76_942896,76,Reno,1,Reno - central,Washoe,oneR midTown,,1301 Tonopah Street,Reno,NV,89502,39.511342,-119.807263,70,48693,1.16,B+,C+,2021-06-30 00:00:00,90.0,1778,0.0365144887355472,2.556014211488304,2.058515625334177,1.10126582278481,4.051966974259349,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 3.02
410,1658,76_95,76,Reno,11,Carson City,Carson City,Griffin House,,1134 South Nevada Street,Carson City,NV,89703,39.1571242,-119.770335,80,60784,3.87,C+,B-,1979-01-01 00:00:00,97.5,1329,0.02186430639642011,1.749144511713609,1.734468138242474,1.071024734982332,2.939074504198678,1.799386090531236,1.071024734982332,4.051966974259349,Census Tract 1
411,1662,95_1094,95,Salt Lake City,7,Millcreek,Salt Lake,Triton Heights,,448 East Damsel Drive,Salt Lake City,UT,84107,40.6739547,-111.878494,80,103480,4.09,B,B-,1993-01-01 00:00:00,100.0,1495,0.01444723618090452,1.155778894472362,1.381660007485234,0.9294072657743786,2.101668885020989,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1119.05
412,1664,95_1103,95,Salt Lake City,6,Holladay,Salt Lake,Willow Brook Cove,,1455 East 4705 South,Holladay,UT,84117,40.668607,-111.849812,78,93600,3.96,B-,C+,1983-01-01 00:00:00,100.0,1251,0.01336538461538462,1.0425,1.519175353107116,1.027272727272727,1.983270646665021,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1108
413,1665,95_1107,95,Salt Lake City,2,Salt Lake City - Central City,Salt Lake,Foothill Terrace,,1599 Foothill Drive,Salt Lake City,UT,84108,40.7350815,-111.8208537,66,55820,1.66,C,B,1972-01-01 00:00:00,100.0,1073,0.01922250089573629,1.268685059118595,1.890174271701924,1.268685059118595,2.433748075936378,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1042
414,1666,95_1108,95,Salt Lake City,5,South Salt Lake,Salt Lake,Regency,,2255 South 200 East,Salt Lake City,UT,84115,40.721875,-111.8845976,81,58650,2.5,B-,C+,1983-01-01 00:00:00,98.8,1007,0.0171696504688832,1.39074168797954,1.609160783076196,0.9092619626926196,2.410520229382505,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1114
415,1667,95_1111,95,Salt Lake City,5,South Salt Lake,Salt Lake,South Parc Townhomes,,2250 South 500 East,Salt Lake City,UT,84115,40.721778,-111.877764,88,123300,3.63,C+,C+,1972-01-01 00:00:00,88.6,1274,0.01033252230332522,0.9092619626926196,1.609160783076196,0.9092619626926196,2.410520229382505,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1114
416,1671,95_1132,95,Salt Lake City,7,Millcreek,Salt Lake,Holladay on Ninth,Lemans,4418 South Lemans Drive,Salt Lake City,UT,84124,40.6752437,-111.8644115,83,52205,2.74,C+,B-,1972-01-01 00:00:00,96.4,1039,0.01990230820802605,1.651891581266162,1.381660007485234,0.9294072657743786,2.101668885020989,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1119.03
417,1672,95_1133,95,Salt Lake City,7,Millcreek,Salt Lake,Arcadia Green,,4545 Arcadia Green Way,Salt Lake City,UT,84117,40.672502,-111.867087,74,75280,2.44,B-,B-,1985-01-01 00:00:00,100.0,1234,0.01639213602550478,1.213018065887354,1.381660007485234,0.9294072657743786,2.101668885020989,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1119.04
418,1673,95_1134,95,Salt Lake City,9,Taylorsville,Salt Lake,Bentwood,,4028 South 1300 West,Salt Lake City,UT,84123,40.683185,-111.92842,76,88000,4.52,B,B-,1994-01-01 00:00:00,96.1,1272,0.01445454545454545,1.098545454545454,1.40129227551847,1.046846846846847,2.209436929852155,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1135.12
419,1674,95_1136,95,Salt Lake City,12,Sandy,Salt Lake,Boulder Hollow,,1595 East Fort Union Blvd,Cottonwood Heights,UT,84121,40.625002,-111.846858,72,90760,3.56,B,B-,1995-01-01 00:00:00,100.0,1541,0.01697884530630234,1.222476862053768,1.653800664544123,1.222476862053768,1.96906649917563,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1112.02
420,1675,95_1137,95,Salt Lake City,8,Murray,Salt Lake,Braewood,,76 West Lester Avenue,Murray,UT,84107,40.6291985,-111.8941036,76,83600,4.8,B-,B-,1978-01-01 00:00:00,100.0,1225,0.01465311004784689,1.113636363636364,1.509490554197401,1.023157894736842,1.940270116035762,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1122.02
421,1678,95_1158,95,Salt Lake City,13,Midvale,Salt Lake,Creekview,,967 East South Union Avenue,Midvale,UT,84047,40.619568,-111.8633225,88,74800,3.32,B-,B,1986-01-01 00:00:00,95.5,1366,0.0182620320855615,1.607058823529412,1.589481140441242,0.9936615935541628,2.247846255798542,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1125.05
422,1679,95_116,95,Salt Lake City,22,North Salt Lake\Bountiful,Davis,Huntington,,2001 South Main Street,Bountiful,UT,84010,40.869181,-111.888855,70,77772,4.1,B+,C+,2012-01-01 00:00:00,100.0,1203,0.01546829193025768,1.082780435118037,1.467329022026735,0.9692857142857144,1.92278972520908,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1269.02
423,1680,95_1160,95,Salt Lake City,25,Logan,Cache,Devonshire Court Townhomes,,210 East 1530 North,Logan,UT,84341,41.759727,-111.827474,68,70922,4.85,B,C+,1986-06-01 00:00:00,100.0,1442,0.02033219593356081,1.382589323482135,1.148001865767697,0.8477611940298507,1.433223623215279,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 4.01
424,1684,95_1177,95,Salt Lake City,5,South Salt Lake,Salt Lake,Shenandoah,Brockhaven,380 East 3360 South,Salt Lake City,UT,84115,40.6989046,-111.880916,74,52428,2.31,C,C+,1966-01-01 00:00:00,89.2,1319,0.02515831235217823,1.861715114061189,1.609160783076196,0.9092619626926196,2.410520229382505,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1117.01
425,1690,95_125,95,Salt Lake City,24,Ogden\Clearfield,Weber,Shady Lane,,1502 North 900 West,Ogden,UT,84404,41.284272,-112.000186,82,107800,7.16,B-,C+,1997-01-01 00:00:00,97.6,1194,0.0110760667903525,0.9082374768089054,1.339045144854275,0.533943754087639,1.939914163090129,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 2003.02
426,1693,95_126,95,Salt Lake City,23,Layton,Davis,South Gate Lodge,,2901 North Hill Field Road,Layton,UT,84041,41.101382,-111.97414,70,27840,2.0,C,C+,1978-01-01 00:00:00,98.6,624,0.02241379310344828,1.568965517241379,1.620757991635283,0.9377319587628865,2.671353764873647,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1258.09
427,1696,95_1283,95,Salt Lake City,13,Midvale,Salt Lake,Wasatch View,,8510 South State Street,Midvale,UT,84047,40.5963796,-111.8925371,78,65520,2.58,C+,C+,1980-01-01 00:00:00,100.0,986,0.01504884004884005,1.173809523809524,1.589481140441242,0.9936615935541628,2.247846255798542,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1124.02
428,1708,95_136,95,Salt Lake City,24,Ogden\Clearfield,Weber,Mountain Ridge Manor,,820 Monroe Blvd,Ogden,UT,84404,41.249587,-111.953513,84,73500,6.23,B-,C+,1981-01-01 00:00:00,100.0,1109,0.01508843537414966,1.267428571428571,1.339045144854275,0.533943754087639,1.939914163090129,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 2006
429,1709,95_138,95,Salt Lake City,9,Taylorsville,Salt Lake,Mulberry Park,,5287 South Dewberry Lane,Salt Lake City,UT,84129,40.654514,-111.979743,80,99888,12.44,B-,B-,1994-01-01 00:00:00,98.8,1640,0.01641838859522666,1.313471087618132,1.40129227551847,1.046846846846847,2.209436929852155,1.567666008581814,0.533943754087639,3.029594415972915,Census Tract 1135.21
