,Unnamed: 0,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_DATECOMPLETED,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_RENTPERSQFT,PROPERTY_RENTPERSQFTALLUNITS,mean_submarket,min_submarket,max_submarket,mean_market,min_market,max_market,Censustract
257,257,22_5124,22,Atlanta - Urban,2,West Riverdale,Clayton,Riverdale Villas,,6428 Church Street,Riverdale,GA,30274,33.579779,-84.415045,73,56122,4.26,C+,B-,1970-01-01 00:00:00,89.0,1144,0.02038416307330458,1.488043904351235,1.132275237422312,0.9354588472577767,1.488043904351235,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 405.10
258,258,22_5208,22,Atlanta - Urban,3,East Riverdale,Clayton,Greene Village,Oak Crest,100 Valley Hill Road,Riverdale,GA,30274,33.5645809,-84.393161,92,83860,8.5,C+,C,1971-01-01 00:00:00,68.5,950,0.01132840448366325,1.042213212497019,1.309000475106526,0.977872039589961,1.584741515329641,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 405.34
259,259,22_5232,22,Atlanta - Urban,37,East Chamblee,DeKalb,Bluestone Village,McElroy Manor,3812 McElroy Road,Doraville,GA,30340,33.903746,-84.267782,80,79350,7.28,C+,C+,1970-01-01 00:00:00,100.0,1341,0.01689981096408318,1.351984877126654,1.406937887293857,1.077300854532954,1.753723351087376,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 213.09
260,260,22_5485,22,Atlanta - Urban,19,Avondale Estates/East Belvedere Park,DeKalb,Midway Manor,,3626 Midway Road,Decatur,GA,30032,33.763895,-84.253521,80,81200,7.0,B-,C+,1969-01-01 00:00:00,98.8,877,0.01080049261083744,0.864039408866995,1.061220698913871,0.765,1.554747474747475,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 231.02
261,261,22_5770,22,Atlanta - Urban,9,West End/Fairlie Poplar/Underground,Fulton,Intown Lofts,,170 Northside Drive SW,Atlanta,GA,30313,33.749959,-84.403327,81,83085,1.31,B,C+,2002-01-01 00:00:00,100.0,1433,0.01724739724378649,1.397039176746705,1.821552134456011,1.330613115715924,2.562226829959574,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 36
262,262,22_657,22,Atlanta - Urban,14,Midtown West/Centennial Place,Fulton,Gardens at Washington Park 1,"Gardens at Washington Park, The, 934 Mayson Turner Road, Chateau Chennault",936 Mayson Turner Road NW,Atlanta,GA,30314,33.757968,-84.418378,74,47140,2.5,C-,C-,1965-01-01 00:00:00,97.3,1097,0.02327110733983878,1.722061943148069,2.359963561098484,1.105276872964169,3.576752053563369,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 24
263,263,22_7133,22,Atlanta - Urban,21,South Buckhead,Fulton,Mezzo,,2171 Peachtree Road NE,Atlanta,GA,30309,33.813779,-84.391909,94,153571,1.26,A+,A,2008-09-15 00:00:00,100.0,3285,0.02139075736955545,2.010731192738212,2.071965004658659,1.515701325889742,2.962393969076049,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 91.06
264,264,22_7171,22,Atlanta - Urban,29,Buckhead Village,Fulton,Tremont,,3645 Habersham Road NE,Atlanta,GA,30305,33.8525982,-84.3825418,78,91993,2.0,A,A,2008-12-01 00:00:00,97.4,2033,0.02209950757122825,1.723761590555803,2.202227682290424,1.046463915037413,3.229433137388119,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 96.01
265,265,22_7192,22,Atlanta - Urban,9,West End/Fairlie Poplar/Underground,Fulton,Artist Square,,23 Larkin Place,Atlanta,GA,30313,33.746791,-84.4049187,76,74994,4.0,B+,C+,2009-01-01 00:00:00,100.0,1313,0.01750806731205163,1.330613115715924,1.821552134456011,1.330613115715924,2.562226829959574,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 43
266,266,22_723,22,Atlanta - Urban,14,Midtown West/Centennial Place,Fulton,Villas at the Dome,Vine City Terrace,515 Rhodes Street,Atlanta,GA,30314,33.757467,-84.405356,85,76750,8.55,B,B-,1979-01-01 00:00:00,98.8,998,0.01300325732899023,1.105276872964169,2.359963561098484,1.105276872964169,3.576752053563369,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 26
267,267,22_8079,22,Atlanta - Urban,10,Grant Park/East Atlanta/Panthersville,Fulton,841 Memorial,,841 Memorial Drive SE,Atlanta,GA,30316,33.746426,-84.359566,80,64546,1.07,A-,B-,2016-12-15 00:00:00,100.0,1636,0.02534626467945341,2.027701174356273,1.955829642589676,0.961156420940382,2.65929827654604,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 50
268,268,22_932530,22,Atlanta - Urban,12,Harwell Heights,Fulton,Harvest Oak,,2980 Delmar Lane NW,Atlanta,GA,30311,33.754796,-84.484527,76,49924,3.2,C,C,1960-01-01 00:00:00,96.1,1047,0.02097187725342521,1.593862671260316,1.163607315067914,0.9959579628132578,1.593862671260316,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 78.08
269,269,22_9785,22,Atlanta - Urban,1,College Park/Hartsfield-Jackson International,Fulton,Townhomes at Pleasant Hill,,2500 Pleasant Hill Road SW,Atlanta,GA,30349,33.60073,-84.469152,86,97768,6.91,B-,C+,1972-01-01 00:00:00,98.8,1082,0.01106701579248834,0.9517633581539973,1.17742757592632,0.940347240217673,1.600824263399973,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 105.21
270,270,22_9788,22,Atlanta - Urban,12,Harwell Heights,Fulton,Sussex Square,,4341 Cascade Road SW,Atlanta,GA,30331,33.734857,-84.530374,88,79168,16.12,C+,B-,1974-01-01 00:00:00,98.9,896,0.01131770412287793,0.9959579628132578,1.163607315067914,0.9959579628132578,1.593862671260316,1.875550866112219,0.6477311024324485,3.664382912733673,Census Tract 78.05
271,271,24_2585,24,Atlanta - Suburban,11,Tucker / Stone Mountain,DeKalb,Shadow Trace,,105 Trace Terrace,Stone Mountain,GA,30083,33.806955,-84.193225,81,51264,7.14,B-,C+,1984-01-01 00:00:00,98.8,891,0.01738061797752809,1.407830056179775,1.156953432164771,0.8189320388349515,1.407830056179775,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 219.08
272,272,24_2589,24,Atlanta - Suburban,13,Conyers / North Rockdale / South Rockdale,Rockdale,"Village at Iris Glen, The",Iris Glen,101 Iris Glen Drive SE,Conyers,GA,30013,33.645977,-83.996014,79,48384,9.15,C+,C+,1983-01-01 00:00:00,97.5,900,0.01860119047619048,1.469494047619048,1.469494047619048,1.469494047619048,1.469494047619048,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 603.05
273,273,24_2944,24,Atlanta - Suburban,9,Lawrenceville,Gwinnett,Deauville,The Apartments,451 Huff Street,Lawrenceville,GA,30045,33.9553815,-84.0003786,74,62700,4.91,B-,B-,1971-01-01 00:00:00,100.0,1013,0.01615629984051037,1.195566188197767,1.615188098585373,1.069256522514313,2.225799604526717,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 505.20
274,274,24_4187,24,Atlanta - Suburban,1,Canton / Woodstock,Cherokee,Blue Ridge Hills,,101 Tiffany Lane,Canton,GA,30114,34.2481348,-84.4800339,73,57035,6.17,C+,C+,1988-01-01 00:00:00,100.0,703,0.01232576488121329,0.8997808363285701,1.600530278988299,0.8997808363285701,1.948315552365158,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 904.01
275,275,24_6333,24,Atlanta - Suburban,10,Lilburn,Gwinnett,Tanaga Forest,,1262 Hydaburg Lane,Norcross,GA,30093,33.91199,-84.17002,85,119000,22.61,C+,B-,1983-01-01 00:00:00,100.0,1201,0.01009243697478992,0.8578571428571428,1.289543170127231,0.8578571428571428,1.659657211233899,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 504.38
276,276,24_6414,24,Atlanta - Suburban,5,Sandy Springs N,Fulton,Vickers Roswell,Vickers Village,1180 Canton Street,Roswell,GA,30075,34.030946,-84.361764,79,107376,1.75,A,B,2018-09-10 00:00:00,98.7,3949,0.03677730591566086,2.905407167337207,1.674673368684459,1.099872699918991,2.905407167337207,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 114.45
277,277,24_6416,24,Atlanta - Suburban,7,Duluth / Norcross,Gwinnett,Oaknoll Townhomes,,2209 West Liddell Road,Duluth,GA,30096,33.951965,-84.151981,80,100900,9.96,B,B+,1992-01-01 00:00:00,98.8,1447,0.01434093161546085,1.147274529236868,1.76968300826389,1.127604099439812,2.272917608830377,1.58949649305221,0.7685343014632635,3.208865798637639,Census Tract 502.29
278,278,46_1155029,46,Raleigh - Durham,21,Neuse Crossroads,Wake,Bluestone,,6319 Fox Road,Raleigh,NC,27616,35.865955,-78.566056,78,74715,3.51,B+,A-,2017-01-01 00:00:00,97.4,1310,0.01753329318075353,1.367596868098775,1.458112951830707,1.10337552742616,1.836882240122746,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 540.15
279,279,46_1337,46,Raleigh - Durham,32,Duke University,Durham,"Apartments at American Tobacco, The","American Tobacco Historical District, Noell & Old Bull Apartments",312 Blackwell Street,Durham,NC,27701,35.9941578,-78.9040248,79,83480,1.98,A-,B+,2005-01-01 00:00:00,100.0,2102,0.0251796837565884,1.989195016770484,2.008843330689845,1.124173202732497,2.533216855181372,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 7
280,280,46_1402,46,Raleigh - Durham,50,Creedmoor,Granville,Highland Vista,Hidden Valley,320 Hidden Valley Drive,Creedmoor,NC,27522,36.1200204,-78.6574687,86,77492,16.17,B-,C+,1997-01-01 00:00:00,100.0,1032,0.01331750374232179,1.145305321839674,1.083635885173203,1.021966448506733,1.145305321839674,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 9706.04
281,281,46_1488,46,Raleigh - Durham,12,Wilders Grove,Wake,Loch Raven Pointe,,5811 Loch Raven Pointe Loop,Raleigh,NC,27604,35.79781,-78.53636,72,85200,7.14,A-,B+,2015-11-10 00:00:00,98.6,1619,0.01900234741784038,1.368169014084507,1.403712139247825,1.045504656017639,1.794328127572798,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 541.13
282,282,46_1616,46,Raleigh - Durham,38,Southport,Durham,Morgan Reserve,Springs of Chapel Hill,5205 Barbee Chapel Road,Chapel Hill,NC,27517,35.896005,-79.005356,80,85038,10.25,B,B+,2013-11-20 00:00:00,97.5,1809,0.02127284272913286,1.701827418330629,1.50722756337601,1.322041835778957,1.701827418330629,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 20.19
283,283,46_1625,46,Raleigh - Durham,49,Oxford,Granville,"Links at Thorndale, The",,701 Fairway Drive,Oxford,NC,27565,36.30789,-78.60883,92,85480,15.48,B+,C+,2005-01-01 00:00:00,100.0,1095,0.01281001403837155,1.178521291530183,1.178521291530183,1.178521291530183,1.178521291530183,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 9703
284,284,46_1638,46,Raleigh - Durham,1,Downtown Raleigh,Wake,"L, The",,205 West Davie Street,Raleigh,NC,27601,35.775418,-78.642369,83,57491,6.42,B+,B,2015-05-21 00:00:00,97.6,1439,0.02503000469638726,2.077490389800143,1.850355107383729,1.227083333333333,3.114031768000606,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 501
285,285,46_299,46,Raleigh - Durham,12,Wilders Grove,Wake,Honeytree,,4344 Saint James Church Road,Raleigh,NC,27604,35.8399471,-78.5735811,92,78690,9.16,B-,C+,1985-01-01 00:00:00,95.7,1036,0.01316558647858686,1.211233956029991,1.403712139247825,1.045504656017639,1.794328127572798,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 527.07
286,286,46_354,46,Raleigh - Durham,22,New Hope,Wake,"Oaks, The",,3911 Water Oak Drive,Raleigh,NC,27604,35.8452079,-78.5724813,88,67656,9.17,B-,C+,1985-01-01 00:00:00,92.0,993,0.01467719049308265,1.291592763391274,1.310499193690156,1.086367574649733,1.824146593763854,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 540.08
287,287,46_391,46,Raleigh - Durham,8,Laurel Hills,Wake,Pinnacle,,5020 Edwards Mill Road,Raleigh,NC,27612,35.8369424,-78.6838943,78,76800,14.98,B+,B,1980-01-01 00:00:00,100.0,1076,0.01401041666666667,1.0928125,1.639318631046984,1.0928125,2.253710534723634,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 525.04
288,288,46_429,46,Raleigh - Durham,24,Apex,Wake,Lake Ridge,,503 West Chatham Street,Apex,NC,27502,35.7322295,-78.8575878,93,84600,14.6,B-,A,1986-01-01 00:00:00,98.9,1215,0.01436170212765957,1.33563829787234,1.436674229221851,1.33563829787234,1.650122432752343,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 534.29
289,289,46_65,46,Raleigh - Durham,34,American Village,Durham,Morreene Manor,,3600 Tremont Drive,Durham,NC,27705,36.0178206,-78.9572145,88,68800,6.92,C+,B,1965-01-01 00:00:00,100.0,757,0.01100290697674419,0.9682558139534883,0.9854500753328481,0.9682558139534883,1.002644336712208,1.566992505337804,0.8110408873984264,3.251783697152843,Census Tract 17.06
290,290,68_1047,68,Charlotte,38,Gastonia - north,Gaston,Spring Valley,,3129 Spring Valley Drive,Gastonia,NC,28052,35.26455,-81.23811,82,64925,7.07,C,C+,1970-01-01 00:00:00,90.2,885,0.01363111282248749,1.117751251443974,1.164755824324606,0.9350906095551894,1.415859649122807,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 318
291,291,68_1075,68,Charlotte,4,Briarcreek - Oakhurst,Mecklenburg,East Park,Winterfield,3517 Burner Drive,Charlotte,NC,28205,35.20973,-80.76149,71,56190,3.37,C,C+,1967-01-01 00:00:00,100.0,936,0.01665776828617192,1.182701548318206,1.170842507493348,0.9878318584070798,1.656884237324093,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 17.02
292,292,68_1099,68,Charlotte,38,Gastonia - north,Gaston,Park at Cross Creek,,2078 Keith Drive,Gastonia,NC,28054,35.29213,-81.16394,90,77826,10.16,C-,C+,1971-01-01 00:00:00,97.8,977,0.01255364531133554,1.129828078020199,1.164755824324606,0.9350906095551894,1.415859649122807,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 314.01
293,293,68_1161,68,Charlotte,3,Morningside,Mecklenburg,"Langston, The",,1925 East 7th Street,Charlotte,NC,28204,35.213564,-80.818822,91,68303,1.46,A-,B,2017-07-07 00:00:00,96.7,1700,0.02488909711140067,2.264907837137461,1.926697800551328,1.255212280756829,2.317365836501129,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 25
294,294,68_1172,68,Charlotte,7,Third Ward - Lakewood,Mecklenburg,Cedar Flats,,225 North Cedar Street,Charlotte,NC,28202,35.235134,-80.848466,82,64432,1.19,B+,B-,2016-05-24 00:00:00,97.6,1627,0.02525142786193196,2.070617084678421,1.972126249432488,0.8658687815428984,2.533775701999203,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 5.02
295,295,68_1193,68,Charlotte,7,Third Ward - Lakewood,Mecklenburg,Asbury Flats,,910 Walnut Avenue,Charlotte,NC,28208,35.229888,-80.867126,77,61932,1.637,A-,B-,2016-05-09 00:00:00,97.4,1561,0.02520506361816185,1.940789898598463,1.972126249432488,0.8658687815428984,2.533775701999203,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 41.02
296,296,68_14,68,Charlotte,4,Briarcreek - Oakhurst,Mecklenburg,Afton House,,5139 Elder Avenue,Charlotte,NC,28205,35.189089,-80.776433,71,63450,4.33,C+,C+,1972-01-01 00:00:00,100.0,912,0.01437352245862884,1.020520094562648,1.170842507493348,0.9878318584070798,1.656884237324093,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 18.02
297,297,68_1660,68,Charlotte,21,Matthews,Mecklenburg,Matthews Lofts,,921 Park Center Drive,Matthews,NC,28105,35.120231,-80.719859,81,60940,5.91,B+,B,2012-01-01 00:00:00,95.1,1377,0.02259599606170003,1.830275680997703,1.561528156444436,1.209911283073436,1.91454194337714,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 58.66
298,298,68_169,68,Charlotte,19,Hidden Valley - Oak Forest,Mecklenburg,Silverstone,,1305 Hunter Oaks Lane,Charlotte,NC,28213,35.278905,-80.783119,94,89976,5.77,C+,C,1974-01-01 00:00:00,95.7,1005,0.01116964523873033,1.049946652440651,1.345603408541886,1.049946652440651,1.787188007109188,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 53.07
299,299,68_19,68,Charlotte,9,Eastland - Windsor Park,Mecklenburg,Bradford Commons,,2710 Eastport Road,Charlotte,NC,28205,35.215981,-80.767173,85,57765,7.85,C+,C+,1966-01-01 00:00:00,98.8,1275,0.02207218904180732,1.876136068553623,1.270474016795165,0.9140625,1.876136068553623,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 16.06
300,300,68_1916,68,Charlotte,47,Lancaster County,Lancaster,Dalton Ridge,,581 Dalton Ridge Drive,Lancaster,SC,29720,34.737724,-80.772183,87,91625,9.69,B,B-,1996-01-01 00:00:00,,780,0.008512960436562073,0.7406275579809003,1.241847970563067,0.5865964912280702,1.739727324370384,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 109
301,301,68_1927,68,Charlotte,48,Lincoln County,Lincoln,Country Club,,1615 Crossover Drive,Lincolnton,NC,28092,35.458653,-81.213364,74,65850,19.81,C+,C+,1966-01-01 00:00:00,100.0,917,0.01392558845861807,1.030493545937737,1.206188665344108,1.030493545937737,1.529948349291691,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 703
302,302,68_21,68,Charlotte,4,Briarcreek - Oakhurst,Mecklenburg,Briarcliff,,4314 Commonwealth Avenue,Charlotte,NC,28205,35.196655,-80.784801,82,60020,5.07,C,C+,1964-01-01 00:00:00,100.0,811,0.01351216261246251,1.107997334221926,1.170842507493348,0.9878318584070798,1.656884237324093,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 18.02
303,303,68_219,68,Charlotte,18,UNC at Charlotte,Mecklenburg,Mallard Green,,9800 Mary Alexander Road,Charlotte,NC,28262,35.314977,-80.727405,76,63560,8.04,B,C+,1985-01-01 00:00:00,98.7,1414,0.02224669603524229,1.690748898678414,1.519982983192684,1.191666666666667,1.897304964539007,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 56.04
304,304,68_22,68,Charlotte,4,Briarcreek - Oakhurst,Mecklenburg,Enclave at Oakhurst,Brittany Woods,1640 Chippendale Road,Charlotte,NC,28205,35.196042,-80.777864,84,79800,5.39,B-,C+,1986-01-01 00:00:00,100.0,1199,0.0150250626566416,1.262105263157895,1.170842507493348,0.9878318584070798,1.656884237324093,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 18.02
305,305,68_300,68,Charlotte,13,Colonial Village - Montclaire,Mecklenburg,Bridges at Quail Hollow,,7561 Quail Meadow Lane,Charlotte,NC,28210,35.118534,-80.865718,90,97938,5.3,B-,A,1982-01-01 00:00:00,91.1,1383,0.01412117870489493,1.270906083440544,1.517551464668876,0.8699870379826388,2.423049104268287,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 31.05
306,306,68_321,68,Charlotte,22,Wessex Square,Mecklenburg,Swan Run,,4600 Swan Meadow Lane,Charlotte,NC,28226,35.10596,-80.790517,92,125200,16.77,B-,A-,1968-01-01 00:00:00,100.0,1138,0.009089456869009584,0.8362300319488817,1.399851280360373,0.8362300319488817,1.745289148797921,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 30.18
307,307,68_388,68,Charlotte,13,Colonial Village - Montclaire,Mecklenburg,Sharon West,,1357 West Sharon Road,Charlotte,NC,28210,35.118988,-80.879185,72,74710,4.71,B-,C+,1977-01-01 00:00:00,100.0,1442,0.01930129835363405,1.389693481461652,1.517551464668876,0.8699870379826388,2.423049104268287,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 31.09
308,308,68_389,68,Charlotte,13,Colonial Village - Montclaire,Mecklenburg,Sharonridge,,1937 Sharon Road West,Charlotte,NC,28210,35.118536,-80.871103,75,59850,4.4,B-,C+,1980-01-01 00:00:00,97.3,995,0.01662489557226399,1.2468671679198,1.517551464668876,0.8699870379826388,2.423049104268287,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 31.09
309,309,68_39,68,Charlotte,19,Hidden Valley - Oak Forest,Mecklenburg,Highland Trace,,1131 Glenfiddich Drive,Charlotte,NC,28215,35.250266,-80.769398,90,75240,9.14,B,C+,1988-01-01 00:00:00,100.0,894,0.01188197767145136,1.069377990430622,1.345603408541886,1.049946652440651,1.787188007109188,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 15.09
310,310,68_40,68,Charlotte,9,Eastland - Windsor Park,Mecklenburg,Kilborne,,2900 Kilborne Drive,Charlotte,NC,28205,35.216933,-80.77064,90,73500,5.43,C+,C+,1967-01-01 00:00:00,97.8,846,0.01151020408163265,1.035918367346939,1.270474016795165,0.9140625,1.876136068553623,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 16.05
311,311,68_408,68,Charlotte,28,Kannapolis,Cabarrus,Trinity Station,Hampton Forest,1911 Hampton Forest Drive,Concord,NC,28027,35.44001,-80.654186,80,51840,4.71,B,B-,1999-01-01 00:00:00,97.5,1141,0.02201003086419753,1.760802469135802,1.365744380824339,1.059493670886076,1.760802469135802,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 412.02
312,312,68_414,68,Charlotte,28,Kannapolis,Cabarrus,Meadow Creek,,609 Easy Street,Concord,NC,28027,35.450027,-80.626449,81,85396,10.0,B,B,1997-01-01 00:00:00,96.3,1119,0.01310365825097194,1.061396318328727,1.365744380824339,1.059493670886076,1.760802469135802,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 411
313,313,68_415,68,Charlotte,30,Concord - east,Cabarrus,Melrose,,309 NE Country Club Drive,Concord,NC,28025,35.445812,-80.602188,78,54840,4.02,B,B,1996-01-01 00:00:00,100.0,816,0.01487964989059081,1.160612691466083,1.379151999958589,0.8562962962962963,1.886086956521739,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 424.01
314,314,68_439,68,Charlotte,37,Gastonia - south,Gaston,Davis Crossing,,2804 Union Road,Gastonia,NC,28054,35.221934,-81.168684,87,80040,7.61,B-,B,1989-01-01 00:00:00,,1140,0.01424287856071964,1.239130434782609,1.226725144476302,0.9093001841620626,1.538188277087034,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 327.02
315,315,68_445,68,Charlotte,37,Gastonia - south,Gaston,Hampton Meadows,,2000 Hampton Meadows Lane,Cramerton,NC,28032,35.233702,-81.074487,72,72612,4.83,B,C+,1995-01-01 00:00:00,98.6,1067,0.01469454084724288,1.058006941001487,1.226725144476302,0.9093001841620626,1.538188277087034,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 322.02
316,316,68_457,68,Charlotte,26,Mt Holly,Gaston,Riverfront,,3012 Riverchase Drive,Mount Holly,NC,28120,35.317306,-81.026876,72,65880,6.46,B,A-,1999-01-01 00:00:00,97.2,1286,0.01952034001214329,1.405464480874317,1.596714352901079,1.405464480874317,1.993958143767061,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 311.01
317,317,68_458,68,Charlotte,38,Gastonia - north,Gaston,"Ridge, The","Groves, The, Ridge, The",526 Carl Street,Gastonia,NC,28054,35.266591,-81.151206,75,61675,6.61,C+,B-,1971-01-01 00:00:00,96.0,980,0.01588974462910418,1.191730847182813,1.164755824324606,0.9350906095551894,1.415859649122807,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 321
318,318,68_488,68,Charlotte,31,Monroe,Union,Riverside Village I,,2600 Riverside Lane,Monroe,NC,28110,34.991876,-80.503865,88,34400,7.44,C-,B+,1984-01-01 00:00:00,98.9,574,0.01668604651162791,1.468372093023256,1.219992256560121,0.6629502572898799,1.629530679490605,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 206.01
319,319,68_490,68,Charlotte,31,Monroe,Union,Village Square,,800 Sunset Drive,Monroe,NC,28110,34.971025,-80.535814,90,95792,8.07,B-,B,1982-01-01 00:00:00,99.0,889,0.009280524469684316,0.8352472022715884,1.219992256560121,0.6629502572898799,1.629530679490605,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 206.02
320,320,68_512,68,Charlotte,35,Rock Hill - west,York,Gallant Place,,2166 Montclair Drive,Rock Hill,SC,29732,34.967711,-81.00361,80,70032,5.56,C+,B-,1970-01-01 00:00:00,97.5,895,0.01277987205848755,1.022389764679004,1.248066056255448,0.8580000000000001,1.554760525685068,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 608.04
321,321,68_522,68,Charlotte,35,Rock Hill - west,York,"Oaks at Little Dutchman Creek, The","Oaks at Dutchman Creek, The, Northwoods",2600 Celanese Road,Rock Hill,SC,29732,34.9768456204007,-81.0206928880755,76,85580,11.75,B-,B-,1977-01-01 00:00:00,94.7,1262,0.01474643608319701,1.120729142322973,1.248066056255448,0.8580000000000001,1.554760525685068,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 609.13
322,322,68_551,68,Charlotte,2,Uptown,Mecklenburg,Tryon House,,508 North Tryon Street,Charlotte,NC,28202,35.230269,-80.838427,85,44970,0.81,C-,A-,1918-01-01 00:00:00,50.6,858,0.019079386257505,1.621747831887925,2.351004944180655,1.621747831887925,2.926069354953886,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 1.04
323,323,68_559,68,Charlotte,13,Colonial Village - Montclaire,Mecklenburg,Hollis House/Crosland Duplexes,,3423 Weston Street,Charlotte,NC,28209,35.192695,-80.871718,85,71750,3.11,C+,B-,1959-01-01 00:00:00,96.5,960,0.01337979094076655,1.137282229965157,1.517551464668876,0.8699870379826388,2.423049104268287,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 32.01
324,324,68_572,68,Charlotte,17,North Charlotte,Mecklenburg,Brightside,Nevin Chase,5245 North Nevin Road,Charlotte,NC,28269,35.298866,-80.810501,90,52320,6.78,C+,C+,1985-01-01 00:00:00,98.9,884,0.0168960244648318,1.520642201834862,1.473753671064343,0.9121166448230669,1.789651185909001,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 54.03
325,325,68_583,68,Charlotte,35,Rock Hill - west,York,Quail Ridge,,2091 Dutchman Drive,Rock Hill,SC,29732,34.980323,-81.014018,80,75464,8.34,B+,B-,2000-01-01 00:00:00,100.0,1121,0.01485476518604898,1.188381214883918,1.248066056255448,0.8580000000000001,1.554760525685068,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 609.13
326,326,68_64,68,Charlotte,5,Cotswold,Mecklenburg,Wendover Walk,,740 North Wendover Road,Charlotte,NC,28211,35.189513,-80.799803,91,74972,4.58,B,B-,1984-01-01 00:00:00,100.0,1023,0.01364509416848957,1.241703569332551,1.346654687695759,1.133432757259409,1.576767143508813,1.494399615147816,0.5865964912280702,3.031999354712329,Census Tract 22.01
